function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
closeChallengePrompt,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4161,4161,3321e2a6eb58abc4fe1b8e4463882130d19318e5e2738f9d7093b1fa0ab8b129,0,1,0,0,0,0,0,0,1,0,0,
showIncomingChallengePrompt,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4162,4162,c24c1f91dac62cbeb21a5c85cdc18d62558cc02d5479d9c1f19d77ce794aceca,1,1,0,0,0,0,0,0,1,0,0,multiplayerGameLabel
showReadySessionPrompt,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4163,4164,7de271bd1b5150703537a33c8ec5483a1932cbc636726fbbcb05d6562454082b,2,2,0,0,0,0,0,0,2,0,3,multiplayerGameLabel | sessionOpponentName
socialActionLabel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4165,4165,cf7ffce0a5e6f16016674f226cd5829153d954bcf199f7045fabbc203ba9e875,0,0,0,0,0,0,0,0,1,0,0,
socialRequestPending,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4166,4166,15ccf2e2d771b65f0becb274c4feb17fe2756a76ba8db4bca6a26326ce4b5a81,0,0,0,0,0,0,0,0,1,0,0,
showIncomingSocialRequest,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4167,4177,e361879ac3eb6183d53aaa249336b0f4891409f06fe56d0170d67f1c6ce0f8b6,8,6,0,0,0,0,0,0,7,0,4,saveState | socialActionLabel | toast
applyAcceptedSocialAction,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4178,4195,dd070496d8dce79bbead58d2265c34a8311f2e2e41f88f61b9dae5eb8685ac47,23,15,9,0,0,0,0,0,3,0,14,closeChallengePrompt | closeModal | enterBoatAsPassenger | enterVehicleAsPassenger | escapeHtml | multiplayerGameLabel | openModal | openNearestCampfire | saveState | sessionOpponentName | startFishing | startHunting | startMultiplayerEducationGame | toast | triggerEmote
updateOnlineAttention,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4196,4196,f785b3d044f1fbc9d502f87cd802848b735d3a05f9991129eeeb3206faf20d22,3,2,0,0,0,0,0,0,0,0,5,pendingChallenges | readyGameSessions | socialRequestPending
challengeInboxHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4197,4197,5207e83d370d6c09ad4f7aea1f3989303f7c0f0d3d434cd51d3a449456f2e800,3,0,0,0,0,0,0,0,1,0,1,escapeHtml | multiplayerGameLabel | pendingChallenges
socialRequestInboxHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4198,4198,62aa32fd858416efc73d36a53b791f0099a21eefddaaea218fecc25be8b6ed85,4,0,0,0,0,0,0,0,1,0,1,escapeHtml | socialActionLabel | socialRequestPending
completedGameSessions,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4199,4199,e240b029291d6a0a9c6a864df83852bd97177ce6d971619e3de7f1bce2126517,0,0,0,0,0,0,0,0,1,0,3,
rememberMatchResult,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4200,4200,bd80bf69bd6b52479286aacf2ba0b05fda30801938782523d2434b7476af155d,1,2,0,0,0,0,0,0,3,0,4,sessionOpponentName
duelHistoryHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4201,4201,fe89afa9945f2328d2336003387cb5ff8c62ed9d73067159b0399fd121477503,5,0,0,0,0,0,0,0,2,0,9,completedGameSessions | escapeHtml | multiplayerGameLabel | sessionOpponentName
activeSessionsHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4202,4202,0eca6747fe4b27c75d0092afa9ab83306940180d70e783e6042579a990b197ac,3,0,0,0,0,0,0,0,2,0,9,escapeHtml | multiplayerGameLabel | readyGameSessions
bindChallengeCards,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4203,4205,ba5607e4da6501bf7e70ec39e4a2656ccbae08c436cdf45e0b534acbd2715c28,11,5,1,0,0,0,0,0,3,0,11,closeChallengePrompt | multiplayerGameLabel | refreshOpenSocialHub | toast | updateOnlineAttention
highestUnlockedLevel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4206,4206,80ac675cb41c188efd8959e161e6aafa4a1d23b1a072d0f34920636cb9e02bd8,1,1,0,0,0,1,0,0,1,0,0,subjectUnlocked
openChallengePicker,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4207,4207,7f2e46f76f93ed86dc4c485ce9fd127870cdca640652a2dd10cd52503e9daadb,5,1,1,0,0,0,0,0,0,0,4,closeModal | highestUnlockedLevel | openModal | toast
sessionOpponentName,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4208,4208,0c97fcc78600226255ea63db4ff9a6983a715f8372436600e98afb91aa8aa037,0,0,0,0,0,0,0,0,1,0,3,
startMultiplayerEducationGame,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4209,4209,c647a9a34fda4a2bf2333f01dcc68ff61b98308783479c85f61d3b5771dbb6e6,9,2,0,0,0,0,0,0,2,0,5,closeChallengePrompt | escapeHtml | openModal | runEducationGame | saveState | sessionOpponentName | toast
maybeShowMultiplayerResult,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4210,4210,a02677f154b6dce484cdc454c659c85237edb0a96280466830bf27c4d1080824,6,4,0,0,0,0,0,0,3,0,13,addCoins | addXP | escapeHtml | openModal | rememberMatchResult | saveState
multiplayerStatusText,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4211,4211,61afa320d9b25d87717edd7c11533237ff2421e740eea5cf24182dd091759639,0,2,0,0,0,0,0,0,3,0,2,
updateMultiplayerBadge,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4212,4212,4d0357833639cd52454227bc2369637dd51ccfa4ff7629169e6d58485d64d453,0,2,0,0,0,0,0,0,1,0,1,
onlinePlayers,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4213,4213,9f6ffc2373f749db2b09ca733c682ec881763a51ccf3ec3d53e4cc50a054a7d3,0,0,0,0,0,0,0,0,2,0,3,
onlinePlayerListHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4214,4214,908f3b334aad968745fd0826c4bd1489a6a1fea141673142d9e6714a98a24bf4,2,0,0,0,0,0,0,0,1,0,1,escapeHtml | onlinePlayers
bindOnlinePlayerCards,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4215,4215,ba43ec950dbe3c24583704cb0a7455b62362ae1d1039d1411cc988d059cda26e,1,1,0,0,0,0,0,0,0,0,0,openRemotePlayerActions
refreshOpenSocialHub,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4216,4216,b52173ce89858b9d8b3fe6056516f59eb386e9275b1a126844aeb0578b0554b3,13,9,0,0,0,0,0,0,1,0,0,activeSessionsHtml | bindChallengeCards | bindOnlinePlayerCards | challengeInboxHtml | chatMessageHtml | duelHistoryHtml | multiplayerStatusText | onlinePlayerListHtml | onlinePlayers | socialRequestInboxHtml | updateOnlineAttention
openSocialHub,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4217,4224,6c136c3c3631827e804d0eb46dfc1feb61ff5028b7cd155a64551596618d39fc,16,2,0,0,0,0,0,0,1,0,4,activeSessionsHtml | bindChallengeCards | bindOnlinePlayerCards | challengeInboxHtml | chatMessageHtml | duelHistoryHtml | multiplayerStatusText | onlinePlayerListHtml | onlinePlayers | openModal | pendingChallenges | refreshOpenSocialHub | saveState | socialRequestInboxHtml | socialRequestPending | toast
escapeHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4225,4225,ad952d86e2bc2766a910b0617c56e0777f3e84e225574c3f99d1ada8b49a9a24,0,0,0,0,0,0,0,0,1,0,0,
chatMessageHtml,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4226,4226,b4c56d8f0c1aa9ae36d5d86214f63d5cd2c670bb1eae245e9e731da930bdf237,2,0,0,0,0,0,0,0,1,0,0,escapeHtml
openRemotePlayerActions,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4227,4239,2f205770805e0911ce0beb96901754a44715984a501a777dabc8993fb8afc5e1,15,11,4,0,0,0,0,0,4,0,13,addCoins | closeModal | isNearFishingArea | nearestActiveCampfire | openChallengePicker | openModal | openSocialHub | saveState | toast | triggerEmote
nearestRemotePlayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4240,4240,f8f0fe3591b48a2cd4e068f837e571d62ee7364f2f7712057d53602612a2cbad,0,1,0,0,0,1,0,0,1,0,0,
openMultiplayerConfig,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4241,4241,20dca2933128993b5af35538a14a30838cc6600ec2530111c6c16d98fe286795,1,0,0,0,0,0,0,0,0,0,0,openSocialHub
applyCloudWorldObjects,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4242,4248,3655c3d3088437ff3fda8c7304e457a7ebffad0fd6502d66b99e76f15a42d578,2,8,0,0,0,6,0,0,1,0,1,spawnCampfire | spawnHouseExtension
remotePlayerEvent,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4249,4279,9968efb9ef9843168cdd461ec6499a994c985bbd5af851ee90f75c6e3af5d264,54,41,12,0,0,1,1,0,7,0,26,applyAcceptedSocialAction | applyCloudWorldObjects | closeChallengePrompt | createGhost | exitBoat | exitVehicle | hasValidPlayerName | maybeShowMultiplayerResult | mergeCloudProgress | multiplayerGameLabel | reconcileCloudHouses | refreshOpenSocialHub | saveState | showIncomingChallengePrompt | showIncomingSocialRequest | showReadySessionPrompt | socialActionLabel | toast | triggerEmote | updateGhostName | updateMultiplayerBadge | updateOnlineAttention
initLocalMultiplayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4280,4283,adf484c40186798d8ffdbf5cd0b0731d30a82430f35b808ac6def98943a77ae3,3,5,0,0,0,0,0,0,2,0,11,hasValidPlayerName | remotePlayerEvent | updateMultiplayerBadge
multiplayerNameTexture,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4284,4284,9079368c4673e9657ef836c280c7a2e1a0f503818ee6388cab26e5781efe691e,1,1,1,0,0,0,0,0,1,0,0,sanitizePlayerName
updateLocalPlayerNameLabel,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4285,4285,627789108f36332817a30c4f6212acb89a977bd136a3f573dd73efaa8d33d7a6,2,2,0,0,0,0,0,0,2,0,4,multiplayerNameTexture | playerDisplayName
updateGhostName,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4286,4286,2fa5c1e885ed0a45f1fe10097a91c06b80c1503168ebec12e08788779793ff40,2,2,0,0,0,0,0,0,1,0,2,multiplayerNameTexture | sanitizePlayerName
createGhost,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4287,4292,9710dbb823359b379281b946fe355f9cd9baa9f9fe9338b55e3e059a2d375ef5,19,0,0,0,0,1,0,0,1,0,0,box | cylinder | multiplayerNameTexture | sanitizePlayerName
updateMultiplayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",4293,4304,838137fe2f0814e964d3f4911bed711d2d38780e2d8aa713568f75b76ffd0e12,0,4,0,0,0,1,0,0,0,0,27,
gameLoop,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",4305,4335,7e8223248bcfa2552f44f8ed02005f34c12d0948f969a5cd579031b8973d74f1,30,15,0,0,0,0,0,0,1,0,12,auditPlayerMode | captureTrafficPositions | pollGamepad | qualityTier | refreshTechnicalPanel | resolveTrafficOverlaps | samplePerformance | updateAdventure | updateBuildPreview | updateCamera | updateCareerMissions | updateClouds | updateEnemies | updateFX | updateFireService | updateFireballs | updateFishingVisual | updateLifeActivities | updateMultiplayer | updateNPCs | updateNavigation | updateNeeds | updateNpcSociety | updatePlayer | updatePoliceSystem | updateRace | updateTrafficIncidents | updateTransitWorld | updateVehicleFX | updateVisualLOD
setupControls,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",4336,4357,a07a96a0f73649fab4b94a5a0b6eb90bb4eab65317d35afc315514f10d3d1bad,23,21,2,0,0,0,0,0,5,0,8,closeModal | doAction | endBuildMode | firePower | openPauseMenu | requestJump | rotateBuildPreview | saveState | setScaleMode | spinPlayer | toast | toggleCrouch | updateRunUI
pollGamepad,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",4358,4377,8cb283eccae75453f8c9e8bbbf56e073851c760a70a8b59555c0c82731a7de5d,32,14,2,0,0,0,0,0,4,0,14,accountLinked | accountPromptWasHandled | applyAvatarCustomization | closeModal | doAction | equippedTool | evaluateMissions | firePower | gameLoop | hasValidPlayerName | initThree | openAccountCenter | openPlayerNameModal | requestJump | resize | restorePosition | saveState | setScaleMode | setupControls | showScreen | syncMobilePanels | toast | toggleCrouch | updateAbilityUI | updateContext | updateHUD | updateNavigation | updateRunUI
stopGame,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",4378,4383,a4322b48815ad251e4dafdb3a92358746868eccb3532177b0eba42003423c28b,9,10,0,0,0,0,0,0,0,0,0,endBuildMode | exitBoat | exitBusAtStop | exitVehicle | savePlayerPosition | showScreen | stopEngineSound | updateLobbyStats | updateSafetyPanel
openPauseMenu,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",4384,4395,fd63a5fd2b3c934829b9c5d36a29e36b01bbfd1131687c420595b6574ade57e3,11,4,0,0,0,0,0,0,1,0,0,closeModal | endBuildMode | openLifePanel | openModal | returnHome | startEngineSound | stopEngineSound | stopGame
updateBridgeVisual,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",4396,4398,a459af86d7ad6e630837d8759c1fff417039b60eed74dbe5bae7845ea0bb275c,0,0,0,0,0,0,0,0,0,0,0,
prepareVehicleTestArea,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",4399,4411,bc3b68c68cd72fdf2af9d524c9444c64d8f04906400d42b286979115cf46e023,4,2,0,0,0,0,0,0,1,0,0,clearMovementInputs | enterVehicle | exitVehicle | groundHeightAt
stepVehicleSimulation,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",4412,4557,bf6e67b761994321e1b38573c3f8e52c3578eb359cbf2f8e0728124f0c9c8bbd,85,9,0,0,0,5,0,0,35,0,130,activateFireIncident | applyAdaptiveRenderSettings | auditPlayerMode | beginBuildMode | buildRoutePoints | busAtStop | cameraRelativeVector | closeModal | completeActiveJob | constrainBoat | currentVehicleRef | detectStableAutoTier | distanceToBoatDock | doAction | educationSummary | endBuildMode | enterBoatAsPassenger | enterBus | enterHouse | enterVehicle | enterVehicleAsPassenger | evaluateMissions | exitBoat | exitBusAtStop | exitVehicle | firePower | generateEducationRounds | groundHeightAt | initTechnicalPanel | lockStableSceneVisibility | openPauseMenu | pendingChallenges | placeBuild | prepareVehicleTestArea | qualityTier | reconcileWorldBuilds | remotePlayerEvent | requestJump | requestedQuality | resolveCollisions | resolveMovementInput | rideMetroTo | rotateBuildPreview | routeProgressInfo | savePlayerPosition | saveState | setWaypoint | socialRequestPending | sprintRequested | startFishing | startHunting | startJob | startPoliceAlert | startRace | toggleCrouch | updateAdventure | updateBoatPanel | updateBoatPhysics | updateContext | updateFireService | updateInstallUI | updateLobbyStats | updateMultiplayer | updateNavigation | updatePlayer | updateRunUI | updateTransitWorld | updateVehiclePhysics | updateWaypointMarker | validBoatExit
